Set Transaction Arrival Rate,Actual Transaction Arrival Rate,Block Size,Orderers,Throughput,Avg Latency,Min Latency,Max Latency
200.0,199.0,370.0,5,157.7,0.79,0.33,1.77
200.0,199.9,375.0,5,159.2,0.76,0.34,1.75
200.0,199.8,380.0,5,159.0,0.82,0.39,1.75
200.0,198.5,385.0,5,159.3,0.77,0.34,1.73
200.0,198.4,390.0,5,157.4,0.78,0.31,1.81
200.0,198.6,395.0,5,158.5,0.81,0.39,1.77
200.0,198.2,400.0,5,160.1,0.74,0.25,1.71
200.0,200.0,405.0,5,157.7,0.8,0.26,1.78
200.0,198.2,410.0,5,161.0,0.79,0.38,1.67
200.0,197.8,415.0,5,157.2,0.74,0.26,1.69
200.0,199.6,420.0,5,159.3,0.79,0.39,1.74
200.0,198.3,425.0,5,160.9,0.73,0.25,1.68
200.0,200.0,430.0,5,160.5,0.73,0.19,1.68
200.0,200.3,435.0,5,157.9,0.68,0.26,1.52
200.0,198.6,440.0,5,156.2,0.81,0.37,1.84
200.0,199.6,445.0,5,159.4,0.78,0.36,1.75
200.0,198.5,450.0,5,161.2,0.77,0.26,1.66
200.0,199.6,455.0,5,161.2,0.75,0.3,1.66
200.0,199.4,460.0,5,158.9,0.74,0.29,1.74
200.0,199.5,465.0,5,159.8,0.77,0.3,1.71
200.0,198.4,470.0,5,158.4,0.74,0.34,1.67
200.0,198.8,475.0,5,160.4,0.76,0.3,1.7
200.0,199.6,480.0,5,158.6,0.73,0.17,1.71
200.0,200.1,485.0,5,160.6,0.74,0.24,1.68
200.0,198.4,490.0,5,160.3,0.78,0.3,1.68
200.0,198.3,495.0,5,160.4,0.75,0.29,1.71
200.0,198.6,500.0,5,159.1,0.79,0.38,1.77
200.0,199.2,505.0,5,158.6,0.76,0.28,1.76
200.0,199.6,510.0,5,157.4,0.75,0.21,1.74
200.0,200.0,515.0,5,158.6,0.76,0.34,1.76
200.0,200.3,520.0,5,158.9,0.75,0.31,1.75
200.0,197.1,525.0,5,158.8,0.78,0.35,1.76
200.0,199.3,530.0,5,159.5,0.74,0.33,1.72
200.0,198.2,535.0,5,157.1,0.74,0.26,1.68
200.0,198.4,540.0,5,157.6,0.78,0.37,1.78
200.0,199.8,545.0,5,159.4,0.72,0.28,1.72
200.0,198.1,550.0,5,158.0,0.81,0.37,1.78
200.0,198.6,555.0,5,158.5,0.77,0.23,1.72
200.0,198.9,560.0,5,159.7,0.74,0.27,1.72
200.0,200.3,565.0,5,158.9,0.75,0.27,1.64
200.0,200.3,570.0,5,159.0,0.75,0.28,1.73
200.0,199.8,575.0,5,158.0,0.77,0.32,1.78
200.0,199.2,580.0,5,157.5,0.78,0.33,1.8
200.0,199.6,585.0,5,158.0,0.76,0.2,1.78
200.0,198.6,590.0,5,157.9,0.77,0.37,1.76
200.0,199.6,595.0,5,158.2,0.73,0.27,1.69
200.0,198.4,600.0,5,160.4,0.79,0.37,1.7
200.0,198.3,605.0,5,158.8,0.75,0.31,1.75
200.0,199.0,610.0,5,159.9,0.72,0.24,1.71
200.0,198.8,615.0,5,157.2,0.78,0.3,1.75
200.0,200.4,620.0,5,160.4,0.76,0.33,1.71
200.0,199.4,625.0,5,160.2,0.76,0.31,1.71
200.0,198.9,630.0,5,158.5,0.75,0.29,1.76
200.0,197.4,635.0,5,158.8,0.75,0.34,1.66
200.0,199.1,640.0,5,159.7,0.71,0.21,1.71
200.0,200.0,645.0,5,157.1,0.69,0.23,1.61
200.0,200.4,650.0,5,157.3,0.74,0.29,1.59
200.0,198.4,655.0,5,156.7,0.78,0.3,1.83
200.0,199.9,660.0,5,160.4,0.77,0.35,1.7
200.0,199.0,665.0,5,159.1,0.75,0.25,1.73
200.0,200.0,670.0,5,160.0,0.77,0.34,1.72
200.0,198.8,675.0,5,157.3,0.77,0.32,1.8
200.0,199.2,680.0,5,159.5,0.75,0.17,1.72
200.0,199.4,685.0,5,158.9,0.8,0.31,1.73
200.0,199.3,690.0,5,160.7,0.7,0.17,1.67
200.0,199.6,695.0,5,158.5,0.76,0.28,1.78
200.0,200.4,700.0,5,159.0,0.76,0.3,1.67
200.0,198.3,705.0,5,157.9,0.78,0.31,1.78
200.0,199.9,710.0,5,158.7,0.74,0.22,1.75
200.0,197.8,715.0,5,158.3,0.78,0.37,1.74
200.0,198.5,720.0,5,158.5,0.74,0.3,1.63
200.0,199.2,730.0,5,161.7,0.75,0.31,1.64
200.0,200.4,735.0,5,154.6,0.95,0.41,1.77
200.0,198.4,740.0,5,158.8,0.8,0.39,1.75
200.0,198.0,745.0,5,153.1,1.0,0.53,1.85
200.0,198.6,750.0,5,159.0,0.78,0.21,1.75
200.0,200.2,755.0,5,154.2,0.97,0.4,1.84
200.0,199.6,760.0,5,159.4,0.83,0.36,1.73
200.0,200.3,765.0,5,152.3,0.92,0.36,1.91
200.0,198.8,770.0,5,160.1,0.81,0.38,1.69
200.0,189.1,775.0,5,160.7,1.07,0.46,1.79
200.0,200.4,780.0,5,158.3,0.8,0.21,1.68
200.0,197.7,785.0,5,157.7,0.79,0.34,1.82
200.0,196.5,790.0,5,158.6,0.79,0.29,1.75
200.0,199.8,795.0,5,161.1,0.79,0.25,1.65
200.0,197.5,800.0,5,158.5,0.79,0.36,1.78
10.0,10.0,10.0,7,10.0,0.49,0.03,0.96
10.0,10.0,15.0,7,9.9,0.76,0.03,2.04
10.0,10.0,20.0,7,10.0,1.01,0.04,1.99
10.0,10.0,25.0,7,9.9,1.11,0.06,2.47
10.0,10.0,30.0,7,9.9,1.11,0.07,2.13
10.0,10.0,35.0,7,9.9,1.08,0.04,2.11
10.0,10.0,40.0,7,9.8,1.08,0.04,2.19
10.0,10.0,45.0,7,9.9,1.08,0.03,2.11
10.0,10.0,50.0,7,9.9,1.09,0.04,2.33
10.0,10.0,55.0,7,9.9,1.08,0.04,2.15
10.0,10.0,60.0,7,9.8,1.08,0.03,2.38
10.0,10.0,65.0,7,9.9,1.09,0.04,2.17
10.0,10.0,70.0,7,10.0,1.1,0.06,2.12
10.0,10.0,75.0,7,9.9,1.07,0.04,2.14
10.0,10.0,80.0,7,9.8,1.07,0.03,2.1
10.0,10.0,85.0,7,9.9,1.08,0.04,2.12
10.0,10.0,90.0,7,9.9,1.08,0.04,2.17
10.0,10.0,95.0,7,9.9,1.08,0.04,2.35
10.0,10.0,100.0,7,9.9,1.09,0.05,2.12
10.0,10.0,105.0,7,9.8,1.09,0.04,2.79
10.0,10.0,110.0,7,9.9,1.1,0.06,2.12
10.0,10.0,115.0,7,9.9,1.09,0.05,2.11
10.0,10.0,120.0,7,9.8,1.08,0.03,2.58
10.0,10.0,125.0,7,9.9,1.09,0.05,2.3
10.0,10.0,130.0,7,9.9,1.08,0.03,2.18
10.0,10.0,135.0,7,9.9,1.08,0.04,2.13
10.0,10.0,140.0,7,9.8,1.09,0.05,2.81
10.0,10.0,145.0,7,9.9,1.08,0.04,2.12
10.0,10.0,150.0,7,10.0,1.09,0.05,2.11
10.0,10.0,155.0,7,9.9,1.1,0.05,2.35
10.0,10.0,160.0,7,9.9,1.1,0.04,2.39
10.0,10.0,165.0,7,9.8,1.08,0.03,2.49
10.0,10.0,170.0,7,10.0,1.09,0.04,3.15
10.0,10.0,175.0,7,10.0,1.07,0.03,2.38
10.0,10.0,180.0,7,9.8,1.09,0.05,2.64
10.0,10.0,185.0,7,9.8,1.09,0.03,2.85
10.0,10.0,190.0,7,9.9,1.08,0.04,2.27
10.0,10.0,195.0,7,9.9,1.09,0.05,2.32
10.0,10.0,200.0,7,9.9,1.09,0.04,2.12
10.0,10.0,205.0,7,9.9,1.09,0.04,2.13
10.0,10.0,210.0,7,9.8,1.1,0.06,2.65
10.0,10.0,215.0,7,9.9,1.09,0.05,2.14
10.0,10.0,220.0,7,9.9,1.08,0.05,2.11
10.0,10.0,225.0,7,9.9,1.1,0.05,2.29
10.0,10.0,230.0,7,9.9,1.08,0.03,2.16
10.0,10.0,235.0,7,9.9,1.08,0.03,2.13
10.0,10.0,240.0,7,9.8,1.07,0.03,2.19
10.0,10.0,245.0,7,9.9,1.1,0.05,2.42
10.0,10.0,250.0,7,9.9,1.09,0.04,2.12
10.0,10.0,255.0,7,9.9,1.09,0.04,2.15
10.0,10.0,260.0,7,9.9,1.09,0.03,2.26
10.0,10.0,265.0,7,9.9,1.09,0.03,2.12
10.0,10.0,270.0,7,9.8,1.09,0.04,2.81
10.0,10.0,275.0,7,9.9,1.1,0.05,2.38
10.0,10.0,280.0,7,9.9,1.1,0.04,2.22
10.0,10.0,285.0,7,9.9,1.08,0.03,2.11
10.0,10.0,290.0,7,9.9,1.08,0.03,2.12
10.0,10.0,295.0,7,9.8,1.08,0.03,2.2
10.0,10.0,300.0,7,9.9,1.1,0.03,2.59
10.0,10.0,305.0,7,9.8,1.08,0.03,2.13
10.0,10.0,310.0,7,9.8,1.08,0.05,2.42
10.0,10.0,315.0,7,9.8,1.08,0.04,2.1
10.0,10.0,320.0,7,9.8,1.08,0.03,2.29
10.0,10.0,325.0,7,9.9,1.07,0.05,2.09
10.0,10.0,330.0,7,9.9,1.08,0.03,2.18
10.0,10.0,335.0,7,9.9,1.09,0.04,2.28
10.0,10.0,340.0,7,9.8,1.11,0.04,2.96
10.0,10.0,345.0,7,9.9,1.09,0.03,2.17
10.0,10.0,350.0,7,9.8,1.08,0.04,2.11
10.0,10.0,355.0,7,9.8,1.09,0.04,2.89
10.0,10.0,360.0,7,9.9,1.08,0.04,2.12
10.0,10.0,365.0,7,9.8,1.08,0.03,2.58
10.0,10.0,370.0,7,9.8,1.09,0.04,2.55
10.0,10.0,375.0,7,9.8,1.08,0.04,2.51
10.0,10.0,380.0,7,9.9,1.09,0.05,2.27
10.0,10.0,385.0,7,9.9,1.08,0.05,2.12
10.0,10.0,390.0,7,9.9,1.08,0.04,2.15
10.0,10.0,395.0,7,10.0,1.08,0.05,2.64
10.0,10.0,400.0,7,9.9,1.09,0.05,2.39
10.0,10.0,405.0,7,9.9,1.08,0.04,2.11
10.0,10.0,410.0,7,9.9,1.1,0.05,2.13
10.0,10.0,415.0,7,9.9,1.08,0.04,2.15
10.0,10.0,420.0,7,9.9,1.08,0.03,2.16
10.0,10.0,425.0,7,9.9,1.08,0.05,2.13
10.0,10.0,430.0,7,9.9,1.08,0.04,2.12
10.0,10.0,435.0,7,9.9,1.09,0.04,2.11
10.0,10.0,440.0,7,9.9,1.07,0.03,2.17
10.0,10.0,445.0,7,9.9,1.09,0.05,2.17
10.0,10.0,450.0,7,9.9,1.09,0.03,2.6
10.0,10.0,455.0,7,9.8,1.09,0.03,2.43
10.0,10.0,460.0,7,9.9,1.08,0.04,2.12
10.0,10.0,465.0,7,9.9,1.08,0.04,2.14
10.0,10.0,470.0,7,9.9,1.1,0.04,2.16
10.0,10.0,475.0,7,9.8,1.09,0.03,2.79
10.0,10.0,480.0,7,9.9,1.1,0.04,3.31
10.0,10.0,485.0,7,9.9,1.08,0.04,2.15
10.0,10.0,490.0,7,9.9,1.08,0.03,2.33
10.0,10.0,495.0,7,9.8,1.08,0.04,2.65
10.0,10.0,500.0,7,9.8,1.08,0.04,2.53
10.0,10.0,505.0,7,9.9,1.08,0.04,2.18
10.0,10.0,510.0,7,9.9,1.08,0.04,2.13
10.0,10.0,515.0,7,9.8,1.08,0.04,2.43
10.0,10.0,520.0,7,9.9,1.1,0.05,2.73
10.0,10.0,525.0,7,9.9,1.09,0.04,2.29
10.0,10.0,530.0,7,9.9,1.09,0.05,2.12
10.0,10.0,535.0,7,9.9,1.09,0.04,2.11
10.0,10.0,540.0,7,9.9,1.08,0.04,2.13
10.0,10.0,545.0,7,10.0,1.07,0.03,2.31
10.0,10.0,550.0,7,9.9,1.08,0.04,2.1
10.0,10.0,555.0,7,9.9,1.08,0.04,2.11
10.0,10.0,560.0,7,9.8,1.08,0.03,2.12
10.0,10.0,565.0,7,9.9,1.09,0.03,3.06
10.0,10.0,570.0,7,9.8,1.09,0.04,2.65
10.0,10.0,575.0,7,9.8,1.08,0.04,2.42
10.0,10.0,580.0,7,9.9,1.08,0.05,2.11
10.0,10.0,585.0,7,9.9,1.08,0.04,2.11
10.0,10.0,590.0,7,9.9,1.1,0.05,2.13
10.0,10.0,595.0,7,9.9,1.09,0.04,2.12
10.0,10.0,600.0,7,9.9,1.08,0.04,2.37
10.0,10.0,605.0,7,9.9,1.08,0.04,2.11
10.0,10.0,610.0,7,9.8,1.08,0.05,2.29
10.0,10.0,615.0,7,9.9,1.1,0.05,2.29
10.0,10.0,620.0,7,9.8,1.08,0.04,2.41
10.0,10.0,625.0,7,9.8,1.11,0.05,3.44
10.0,10.0,630.0,7,9.8,1.07,0.03,2.43
10.0,10.0,635.0,7,9.9,1.09,0.04,2.12
10.0,10.0,640.0,7,9.9,1.1,0.04,2.79
10.0,10.0,645.0,7,9.9,1.08,0.04,2.17
10.0,10.0,650.0,7,9.9,1.08,0.04,2.12
10.0,10.0,655.0,7,9.9,1.09,0.04,2.24
10.0,10.0,660.0,7,9.9,1.09,0.04,3.1
10.0,10.0,665.0,7,9.8,1.08,0.04,2.49
10.0,10.0,670.0,7,9.9,1.08,0.03,2.21
10.0,10.0,675.0,7,9.8,1.09,0.03,2.72
10.0,10.0,680.0,7,9.8,1.08,0.04,2.61
10.0,10.0,685.0,7,9.8,1.08,0.03,2.11
10.0,10.0,690.0,7,9.9,1.11,0.05,3.63
10.0,10.0,695.0,7,10.0,1.09,0.04,2.67
10.0,10.0,700.0,7,9.9,1.08,0.05,2.11
10.0,10.0,705.0,7,9.9,1.1,0.04,2.38
10.0,10.0,710.0,7,9.9,1.1,0.03,2.5
10.0,10.0,715.0,7,9.9,1.09,0.05,2.15
10.0,10.0,720.0,7,10.0,1.07,0.04,2.43
10.0,10.0,725.0,7,9.9,1.1,0.03,3.29
10.0,10.0,730.0,7,9.9,1.08,0.05,2.16
10.0,10.0,735.0,7,9.8,1.08,0.04,2.5
10.0,10.0,740.0,7,9.9,1.09,0.03,2.47
10.0,10.0,745.0,7,9.9,1.08,0.04,2.19
10.0,10.0,750.0,7,9.9,1.1,0.03,3.57
10.0,10.0,755.0,7,10.0,1.08,0.04,2.61
10.0,10.0,760.0,7,9.9,1.09,0.04,2.12
10.0,10.0,765.0,7,9.9,1.09,0.04,2.33
10.0,10.0,770.0,7,9.9,1.08,0.05,2.3
10.0,10.0,775.0,7,9.9,1.09,0.05,2.4
10.0,10.0,780.0,7,9.9,1.08,0.05,2.28
10.0,10.0,785.0,7,10.0,1.08,0.04,2.78
10.0,10.0,790.0,7,9.9,1.08,0.03,2.29
10.0,10.0,795.0,7,9.9,1.08,0.04,2.21
10.0,10.0,800.0,7,9.9,1.08,0.05,2.11
15.0,15.0,10.0,7,15.0,0.35,0.03,0.68
15.0,15.0,15.0,7,14.7,0.53,0.03,2.06
15.0,15.0,20.0,7,15.0,0.7,0.04,1.38
15.0,15.0,25.0,7,15.0,0.87,0.05,1.69
15.0,15.0,30.0,7,14.7,1.06,0.07,2.07
15.0,15.0,35.0,7,14.7,1.09,0.04,2.1
15.0,15.0,40.0,7,14.7,1.11,0.07,2.15
15.0,15.0,45.0,7,14.7,1.11,0.08,2.15
15.0,15.0,50.0,7,14.7,1.09,0.06,2.1
15.0,15.0,55.0,7,14.7,1.11,0.07,2.13
15.0,15.0,60.0,7,14.6,1.12,0.07,2.15
15.0,15.0,65.0,7,14.8,1.1,0.06,2.13
15.0,15.0,70.0,7,14.7,1.11,0.07,2.13
15.0,15.0,75.0,7,14.7,1.08,0.05,2.09
15.0,15.0,80.0,7,14.7,1.11,0.07,2.13
15.0,15.0,85.0,7,14.7,1.11,0.06,2.14
15.0,15.0,90.0,7,14.7,1.09,0.06,2.09
15.0,15.0,95.0,7,14.7,1.09,0.07,2.1
15.0,15.0,100.0,7,14.7,1.1,0.08,2.11
15.0,15.0,105.0,7,14.7,1.1,0.07,2.13
15.0,15.0,110.0,7,14.7,1.1,0.06,2.11
15.0,15.0,115.0,7,14.8,1.09,0.07,2.1
15.0,15.0,120.0,7,14.7,1.11,0.07,2.14
15.0,15.0,125.0,7,14.7,1.11,0.07,2.13
15.0,15.0,130.0,7,14.7,1.09,0.07,2.1
15.0,15.0,135.0,7,14.7,1.09,0.06,2.1
15.0,15.0,140.0,7,14.7,1.09,0.06,2.1
15.0,15.0,145.0,7,14.7,1.11,0.05,2.14
15.0,15.0,150.0,7,14.7,1.1,0.06,2.12
15.0,15.0,155.0,7,14.7,1.1,0.06,2.12
15.0,15.0,160.0,7,14.7,1.1,0.06,2.13
15.0,15.0,165.0,7,14.7,1.09,0.06,2.1
15.0,15.0,170.0,7,14.7,1.1,0.07,2.14
15.0,15.0,175.0,7,14.7,1.09,0.07,2.12
15.0,15.0,180.0,7,14.7,1.1,0.07,2.11
15.0,15.0,185.0,7,14.7,1.12,0.07,2.14
15.0,15.0,190.0,7,14.7,1.1,0.06,2.13
15.0,15.0,195.0,7,14.7,1.1,0.07,2.12
15.0,15.0,200.0,7,14.7,1.09,0.06,2.1
15.0,15.0,205.0,7,14.6,1.12,0.08,2.15
15.0,15.0,210.0,7,14.7,1.14,0.11,2.15
15.0,15.0,215.0,7,14.7,1.1,0.06,2.12
15.0,15.0,220.0,7,14.7,1.1,0.07,2.1
15.0,15.0,225.0,7,14.7,1.12,0.09,2.13
15.0,15.0,230.0,7,14.7,1.12,0.09,2.15
15.0,15.0,235.0,7,14.7,1.11,0.05,2.14
15.0,15.0,240.0,7,14.7,1.12,0.07,2.14
15.0,15.0,245.0,7,14.7,1.12,0.07,2.15
15.0,15.0,250.0,7,14.7,1.11,0.06,2.13
15.0,15.0,255.0,7,14.7,1.09,0.06,2.11
15.0,15.0,260.0,7,14.7,1.09,0.04,2.1
15.0,15.0,265.0,7,14.7,1.11,0.08,2.14
15.0,15.0,270.0,7,14.7,1.11,0.07,2.16
15.0,15.0,275.0,7,14.7,1.1,0.05,2.13
15.0,15.0,280.0,7,14.7,1.11,0.07,2.14
15.0,15.0,285.0,7,14.7,1.1,0.07,2.11
15.0,15.0,290.0,7,14.7,1.13,0.1,2.14
15.0,15.0,295.0,7,14.7,1.09,0.07,2.11
15.0,15.0,300.0,7,14.7,1.11,0.06,2.15
15.0,15.0,305.0,7,14.7,1.1,0.06,2.13
15.0,15.0,310.0,7,14.7,1.09,0.05,2.1
15.0,15.0,315.0,7,14.6,1.11,0.05,2.16
15.0,15.0,320.0,7,14.7,1.11,0.08,2.14
15.0,15.0,325.0,7,14.7,1.1,0.07,2.12
15.0,15.0,330.0,7,14.7,1.12,0.07,2.14
15.0,15.0,335.0,7,14.7,1.12,0.06,2.15
15.0,15.0,340.0,7,14.7,1.1,0.07,2.11
15.0,15.0,345.0,7,14.7,1.12,0.08,2.15
15.0,15.0,350.0,7,14.7,1.1,0.07,2.14
15.0,15.0,355.0,7,14.7,1.13,0.09,2.16
15.0,15.0,360.0,7,14.7,1.09,0.06,2.11
15.0,15.0,365.0,7,14.7,1.12,0.06,2.13
15.0,15.0,370.0,7,14.7,1.1,0.06,2.13
15.0,15.0,375.0,7,14.7,1.11,0.05,2.14
15.0,15.0,380.0,7,14.7,1.12,0.08,2.13
15.0,15.0,385.0,7,14.7,1.11,0.07,2.12
15.0,15.0,390.0,7,14.7,1.1,0.04,2.13
15.0,15.0,395.0,7,14.7,1.09,0.06,2.1
15.0,15.0,400.0,7,14.7,1.12,0.06,2.14
15.0,15.0,405.0,7,14.7,1.1,0.06,2.16
15.0,15.0,410.0,7,14.7,1.1,0.05,2.14
15.0,15.0,415.0,7,14.7,1.09,0.06,2.1
15.0,15.0,420.0,7,14.6,1.11,0.06,2.15
15.0,15.0,425.0,7,14.6,1.11,0.04,2.14
15.0,15.0,430.0,7,14.7,1.1,0.06,2.12
15.0,15.0,435.0,7,14.7,1.1,0.06,2.12
15.0,15.0,440.0,7,14.7,1.09,0.06,2.1
15.0,15.0,445.0,7,14.6,1.11,0.06,2.13
15.0,15.0,450.0,7,14.7,1.1,0.06,2.12
15.0,15.0,455.0,7,14.7,1.12,0.07,2.16
15.0,15.0,460.0,7,14.7,1.11,0.07,2.12
15.0,15.0,465.0,7,14.7,1.09,0.06,2.1
15.0,15.0,470.0,7,14.7,1.1,0.06,2.12
15.0,15.0,475.0,7,14.7,1.09,0.06,2.1
15.0,15.0,480.0,7,14.6,1.11,0.05,2.15
15.0,15.0,485.0,7,14.7,1.11,0.06,2.15
15.0,15.0,490.0,7,14.7,1.09,0.05,2.1
15.0,15.0,495.0,7,14.7,1.1,0.07,2.12
15.0,15.0,500.0,7,14.7,1.11,0.06,2.15
15.0,15.0,505.0,7,14.7,1.09,0.06,2.1
15.0,15.0,510.0,7,14.7,1.1,0.07,2.12
15.0,15.0,515.0,7,14.7,1.1,0.07,2.13
15.0,15.0,520.0,7,14.7,1.11,0.07,2.15
15.0,15.0,525.0,7,14.7,1.11,0.07,2.13
15.0,15.0,530.0,7,14.7,1.09,0.06,2.13
15.0,15.0,535.0,7,14.6,1.12,0.07,2.15
15.0,15.0,540.0,7,14.7,1.11,0.07,2.14
15.0,15.0,545.0,7,14.7,1.11,0.06,2.13
15.0,15.0,550.0,7,14.7,1.09,0.07,2.09
15.0,15.0,555.0,7,14.7,1.09,0.07,2.13
15.0,15.0,560.0,7,14.7,1.09,0.06,2.11
15.0,15.0,565.0,7,14.7,1.1,0.06,2.13
15.0,15.0,570.0,7,14.7,1.1,0.07,2.13
15.0,15.0,575.0,7,14.6,1.12,0.07,2.15
15.0,15.0,580.0,7,14.7,1.09,0.06,2.1
15.0,15.0,585.0,7,14.7,1.08,0.04,2.09
15.0,15.0,590.0,7,14.7,1.11,0.07,2.12
15.0,15.0,595.0,7,14.7,1.11,0.07,2.13
15.0,15.0,600.0,7,14.7,1.1,0.06,2.12
15.0,15.0,605.0,7,14.7,1.11,0.08,2.15
15.0,15.0,610.0,7,14.7,1.13,0.08,2.14
15.0,15.0,615.0,7,14.7,1.09,0.06,2.12
15.0,15.0,620.0,7,14.7,1.11,0.07,2.14
15.0,15.0,625.0,7,14.7,1.1,0.05,2.12
15.0,15.0,630.0,7,14.7,1.09,0.05,2.1
15.0,15.0,635.0,7,14.7,1.11,0.07,2.13
15.0,15.0,640.0,7,14.7,1.11,0.05,2.15
15.0,15.0,645.0,7,14.7,1.1,0.07,2.12
15.0,15.0,650.0,7,14.7,1.09,0.05,2.1
15.0,15.0,655.0,7,14.7,1.09,0.04,2.15
15.0,15.0,660.0,7,14.7,1.09,0.07,2.09
15.0,15.0,665.0,7,14.7,1.08,0.06,2.09
15.0,15.0,670.0,7,14.7,1.1,0.05,2.12
15.0,15.0,675.0,7,14.7,1.1,0.05,2.13
15.0,15.0,680.0,7,14.7,1.11,0.07,2.13
15.0,15.0,685.0,7,14.7,1.1,0.07,2.12
15.0,15.0,690.0,7,14.7,1.12,0.08,2.15
15.0,15.0,695.0,7,14.6,1.12,0.06,2.16
15.0,15.0,700.0,7,14.7,1.12,0.07,2.14
15.0,15.0,705.0,7,14.7,1.11,0.07,2.13
15.0,15.0,710.0,7,14.7,1.09,0.05,2.1
15.0,15.0,715.0,7,14.7,1.1,0.07,2.11
15.0,15.0,720.0,7,14.7,1.09,0.06,2.1
15.0,15.0,725.0,7,14.7,1.11,0.07,2.15
15.0,15.0,730.0,7,14.7,1.1,0.06,2.11
15.0,15.0,735.0,7,14.7,1.11,0.05,2.16
15.0,15.0,740.0,7,14.7,1.09,0.05,2.1
15.0,15.0,745.0,7,14.6,1.12,0.08,2.15
15.0,15.0,750.0,7,14.7,1.09,0.06,2.12
15.0,15.0,755.0,7,14.7,1.1,0.06,2.13
15.0,15.0,760.0,7,14.7,1.11,0.07,2.14
15.0,15.0,765.0,7,14.7,1.11,0.06,2.12
15.0,15.0,770.0,7,14.7,1.1,0.05,2.13
15.0,15.0,775.0,7,14.7,1.12,0.09,2.14
15.0,15.0,780.0,7,14.7,1.1,0.06,2.14
15.0,15.0,785.0,7,14.7,1.11,0.08,2.14
15.0,15.0,790.0,7,14.7,1.1,0.07,2.15
15.0,15.0,795.0,7,14.7,1.11,0.08,2.15
15.0,15.0,800.0,7,14.7,1.09,0.04,2.11
20.0,20.0,10.0,7,20.0,0.27,0.02,0.52
20.0,20.0,15.0,7,19.4,0.42,0.03,2.05
20.0,20.0,20.0,7,20.0,0.55,0.04,1.07
20.0,20.0,25.0,7,20.0,0.67,0.04,1.3
20.0,20.0,30.0,7,19.4,0.81,0.05,2.07
20.0,20.0,35.0,7,19.6,0.94,0.07,2.07
20.0,20.0,40.0,7,20.0,1.07,0.08,2.05
20.0,20.0,45.0,7,19.3,1.14,0.09,2.19
20.0,20.0,50.0,7,19.4,1.13,0.08,2.16
20.0,20.0,55.0,7,19.3,1.13,0.09,2.17
20.0,20.0,60.0,7,19.2,1.13,0.09,2.17
20.0,20.0,65.0,7,19.4,1.13,0.09,2.17
20.0,20.0,70.0,7,19.3,1.13,0.07,2.17
20.0,20.0,75.0,7,19.3,1.13,0.07,2.17
20.0,20.0,80.0,7,19.4,1.13,0.09,2.16
20.0,20.0,85.0,7,19.4,1.13,0.08,2.17
20.0,20.0,90.0,7,19.4,1.13,0.09,2.17
20.0,20.0,95.0,7,19.4,1.13,0.08,2.19
20.0,20.0,100.0,7,19.3,1.13,0.09,2.17
20.0,20.0,105.0,7,19.3,1.14,0.09,2.18
20.0,20.0,110.0,7,19.3,1.13,0.09,2.16
20.0,20.0,115.0,7,19.3,1.13,0.08,2.17
20.0,20.0,120.0,7,19.4,1.13,0.09,2.16
20.0,20.0,125.0,7,19.3,1.12,0.08,2.16
20.0,20.0,130.0,7,19.4,1.13,0.08,2.17
20.0,20.0,135.0,7,19.3,1.13,0.09,2.17
20.0,20.0,140.0,7,19.9,1.17,0.07,2.6
20.0,20.0,145.0,7,19.3,1.13,0.09,2.18
20.0,20.0,150.0,7,19.3,1.13,0.09,2.16
20.0,20.0,155.0,7,19.3,1.13,0.07,2.17
20.0,20.0,160.0,7,19.3,1.13,0.07,2.17
20.0,20.0,165.0,7,19.3,1.13,0.08,2.17
20.0,20.0,170.0,7,19.3,1.14,0.09,2.19
20.0,20.0,175.0,7,19.3,1.13,0.09,2.17
20.0,20.0,180.0,7,19.3,1.13,0.07,2.17
20.0,20.0,185.0,7,19.2,1.13,0.09,2.18
20.0,20.0,190.0,7,19.3,1.13,0.06,2.17
20.0,20.0,195.0,7,19.3,1.13,0.08,2.17
20.0,20.0,200.0,7,19.3,1.13,0.07,2.18
20.0,20.0,205.0,7,19.3,1.14,0.09,2.17
20.0,20.0,210.0,7,19.2,1.15,0.11,2.19
20.0,20.0,215.0,7,19.8,1.18,0.1,2.24
20.0,20.0,220.0,7,19.3,1.13,0.09,2.16
20.0,20.0,225.0,7,19.3,1.13,0.06,2.17
20.0,20.0,230.0,7,19.3,1.13,0.09,2.17
20.0,20.0,235.0,7,19.3,1.13,0.08,2.17
20.0,20.0,240.0,7,19.3,1.13,0.07,2.17
20.0,20.0,245.0,7,19.3,1.13,0.08,2.17
20.0,20.0,250.0,7,19.3,1.13,0.08,2.17
20.0,20.0,255.0,7,19.2,1.14,0.08,2.2
20.0,20.0,260.0,7,19.2,1.13,0.08,2.17
20.0,20.0,265.0,7,19.3,1.13,0.07,2.18
20.0,20.0,270.0,7,19.2,1.13,0.09,2.17
20.0,20.0,275.0,7,19.3,1.14,0.07,2.18
20.0,20.0,280.0,7,19.3,1.14,0.09,2.24
20.0,20.0,285.0,7,19.3,1.13,0.07,2.17
20.0,20.0,290.0,7,19.2,1.14,0.07,2.19
20.0,20.0,295.0,7,19.2,1.13,0.06,2.18
20.0,20.0,300.0,7,19.3,1.13,0.09,2.18
20.0,20.0,305.0,7,19.3,1.13,0.09,2.18
